friends,NOUN
woman,NOUN
beauty,NOUN
class,NOUN
style,NOUN
ass,NOUN
looka,NOUN
put,VERB
money,NOUN
bank,NOUN
account,NOUN
help,VERB
notice,VERB
books,NOUN
sharp,ADJ
smart,ADJ
moves,NOUN
bedroom,NOUN
happy,ADJ
nasty,ADJ
tune,NOUN
lovely,ADJ
plain,ADJ
dumb,ADJ
lay,VERB
sorrow,NOUN
fills,VERB
despite,ADP
disguise,NOUN
left,VERB
shoulder,NOUN
everybody,NOUN
wants,VERB
lean,VERB
guess,VERB
soldier,NOUN
who,NOUN
save,VERB
hero,NOUN
crying,VERB
saves,VERB
world,NOUN
bottle,NOUN
hurt,VERB
die,VERB
simple,ADJ
gesture,NOUN
beautiful,ADJ
buried,VERB
treasure,NOUN
lead,VERB
pot,NOUN
gold,NOUN
given,VERB
driving,VERB
crazy,ADJ
sometimes,ADV
hello,INTJ
called,VERB
service,NOUN
club,NOUN
whawhawhat,DET
did,VERB
huh,INTJ
breakin,ADJ
sorry,ADJ
kinda,ADV
kkinda,NOUN
second,ADJ
favorite,ADJ
song,NOUN
play,VERB
text,NOUN
drink,VERB
hand,NOUN
eh,INTJ
shoulda,VERB
plans,NOUN
knew,VERB
free,ADJ
calling,VERB
anymore,ADV
dance,NOUN
floor,NOUN
telephonin,NOUN
eheh,NOUN
reach,VERB
telephone,NOUN
cuz,ADP
sippin,NOUN
bubb,NOUN
blown,VERB
faster,ADV
coat,NOUN
girls,NOUN
disaster,NOUN
collector,NOUN
answer,NOUN
sick,ADJ
tired,ADJ
grand,ADJ
central,ADJ
station,NOUN
takin,VERB
calls,VERB
dancin,NOUN
dancefloor,ADJ
mmm,INTJ
led,VERB
belong,VERB
oohh,NOUN
ooohh,NOUN
trough,NOUN
difficult,ADJ
times,NOUN
doesn,VERB
final,ADJ
next,ADJ
truck,NOUN
rolls,VERB
front,NOUN
loves,VERB
longer,ADV
change,VERB
pull,VERB
b,NOUN
chasing,VERB
ice,NOUN
cream,NOUN
luck,NOUN
catch,VERB
ran,VERB
sped,VERB
caught,VERB
stopped,VERB
jumped,VERB
realized,VERB
flavor,NOUN
forget,VERB
forgive,VERB
break,VERB
erase,VERB
tears,NOUN
pains,NOUN
ill,ADV
without,ADP
babe,NOUN
broken,ADJ
brokenhearted,ADJ
up,ADV
afraid,ADJ
most,ADJ
respect,NOUN
deserving,VERB
yes,INTJ
complain,VERB
beo,NOUN
meyeah,NOUN
spread,VERB
wings,NOUN
fly,VERB
yeah,INTJ
ohh,NOUN
nono,NOUN
quite,ADV
storm,NOUN
rages,VERB
hit,VERB
damage,NOUN
gave,VERB
had,VERB
imagine,VERB
finding,VERB
letting,VERB
music,NOUN
souls,NOUN
pretend,VERB
ourselves,PRON
loosing,VERB
control,NOUN
opening,VERB
sign,NOUN
relieve,VERB
emotions,NOUN
flow,NOUN
explode,VERB
ordinary,ADJ
wo,VERB
injured,VERB
gained,VERB
horizon,NOUN
hurts,VERB
does,VERB
many,ADJ
settle,VERB
less,ADJ
because,ADP
gets,VERB
confusing,ADJ
confusion,NOUN
lately,ADV
own,ADJ
honestly,ADV
concentrate,VERB
possibility,NOUN
company,NOUN
assume,VERB
internalize,VERB
fare,NOUN
address,NOUN
problem,NOUN
aware,ADJ
fix,VERB
understand,VERB
la,ADJ
laaa,NOUN
bad,ADJ
clearly,ADV
loving,VERB
mission,NOUN
hug,VERB
snatching,VERB
bit,NOUN
strength,NOUN
fight,VERB
inevitable,ADJ
breaking,VERB
situation,NOUN
poison,NOUN
slowly,ADV
moving,VERB
system,NOUN
defenses,NOUN
deadly,ADJ
22,NUM
cure,NOUN
found,VERB
affliction,NOUN
addicted,VERB
high,ADJ
subsides,NOUN
flat,ADJ
lines,NOUN
revive,VERB
alive,ADJ
crashing,VERB
doses,NOUN
needing,VERB
prognosis,NOUN
victim,NOUN
an,DET
assassin,NOUN
broke,VERB
told,VERB
unfair,ADJ
health,NOUN
www,NOUN
log,NOUN
anywhere,ADV
type,NOUN
beyonce,NOUN
ww,PRON
w,DET
international,ADJ
specific,ADJ
area,NOUN
code,NOUN
whether,ADP
project,NOUN
homes,NOUN
seas,NOUN
stones,NOUN
roads,NOUN
divide,VERB
globe,NOUN
essentials,NOUN
whatcha,ADJ
login,NOUN
bee,NOUN
backslash,VERB
n,CCONJ
c,NOUN
mac,NOUN
maximize,VERB
full,ADJ
potential,NOUN
connect,VERB
speed,NOUN
cable,NOUN
u,NOUN
drive,VERB
passenger,NOUN
side,NOUN
audubon,NOUN
browsing,VERB
click,NOUN
assure,VERB
places,NOUN
any,DET
sensitivity,NOUN
lyrics,NOUN
intensity,NOUN
lyric,NOUN
enjoy,VERB
ay,INTJ
shakira,NOUN
kissed,VERB
liar,NOUN
ones,NOUN
suffer,VERB
kill,VERB
karma,NOUN
drama,NOUN
laugh,VERB
him,PRON
trusted,VERB
followed,VERB
together,ADV
walked,VERB
scene,NOUN
dancing,VERB
heartbreaks,NOUN
innocence,NOUN
ashamed,ADJ
blame,VERB
beyonc,NOUN
mi,ADP
tambien,VERB
hay,NOUN
caer,NOUN
its,ADJ
nos,ADV
dividir,VERB
va,INTJ
incitar,NOUN
vamos,NOUN
sufrir,ADJ
por,NOUN
un,ADP
bello,NOUN
en,ADP
el,PROPN
ms,NOUN
cuando,NOUN
lo,NOUN
que,NOUN
encontre,NOUN
cuello,NOUN
ti,INTJ
si,NOUN
mil,NOUN
ahi,NOUN
perro,NOUN
crea,NOUN
tan,ADJ
mio,NOUN
hombre,NOUN
muy,NOUN
frio,NOUN
una,NOUN
mujer,ADJ
puede,NOUN
engaar,NOUN
con,NOUN
juego,ADJ
basta,NOUN
sus,NOUN
mentiras,NOUN
adios,NOUN
las,NOUN
dos,NOUN
y,PRON
sasha,VERB
testify,VERB
crystal,NOUN
picked,VERB
talked,VERB
mouths,NOUN
turned,VERB
fall,VERB
short,ADJ
being,VERB
worthy,ADJ
superstar,NOUN
spotlight,NOUN
shining,VERB
used,VERB
wake,VERB
somedays,NOUN
stayed,VERB
asleep,ADJ
went,VERB
bed,NOUN
top,NOUN
today,NOUN
opinions,NOUN
position,NOUN
breaks,VERB
perfect,ADJ
shunned,VERB
succeed,VERB
raise,VERB
blessed,VERB
loved,VERB
anything,NOUN
box,NOUN
closet,NOUN
bought,VERB
mess,NOUN
tag,NOUN
remove,VERB
bags,NOUN
cab,NOUN
yard,NOUN
fool,NOUN
twisted,ADJ
bout,ADP
tomorrow,NOUN
thinking,VERB
irreplaceable,ADJ
ahead,ADV
chick,NOUN
oops,INTJ
bet,VERB
putting,VERB
rolling,VERB
car,NOUN
dropped,VERB
keys,NOUN
hurry,VERB
taxi,NOUN
leaves,VERB
since,ADP
shed,VERB
tear,NOUN
lose,VERB
wink,NOUN
replacing,VERB
pack,VERB
finished,VERB
first,ADJ
remember,VERB
smiled,VERB
stepped,VERB
dreamed,VERB
house,NOUN
took,VERB
butterflies,NOUN
although,ADP
tried,VERB
hide,VERB
both,DET
held,VERB
others,NOUN
laughed,VERB
true,ADJ
ohhh,VERB
feelings,NOUN
stares,NOUN
cares,VERB
obvious,ADJ
trusts,VERB
missin,NOUN
kissin,NOUN
looks,VERB
brown,ADJ
soul,NOUN
arguement,NOUN
apologized,VERB
compromised,VERB
haven,NOUN
argued,VERB
playing,VERB
games,NOUN
fell,VERB
those,DET
ohhhh,ADJ
showed,VERB
meaning,NOUN
em,PRON
creeps,VERB
runnin,NOUN
streets,NOUN
game,NOUN
fake,ADJ
goin,VERB
share,VERB
lives,NOUN
past,NOUN
breeds,VERB
precious,ADJ
wonderful,ADJ
comfortable,ADJ
thugged,VERB
trust,VERB
locked,VERB
trouble,NOUN
strip,NOUN
young,ADJ
should,VERB
witness,NOUN
mistress,NOUN
hey,INTJ
tryna,NOUN
chill,VERB
deserve,VERB
sexy,ADJ
qualified,ADJ
prechorus,NOUN
closer,ADV
making,VERB
whisper,VERB
ear,NOUN
boywhat,DET
2nd,ADJ
close,VERB
dj,NOUN
songs,NOUN
meet,VERB
parking,NOUN
lot,NOUN
quiet,ADJ
other,ADJ
repeat,NOUN
certain,ADJ
spot,NOUN
boys,NOUN
leavin,NOUN
laughin,VERB
flirting,VERB
act,VERB
distance,NOUN
actin,NOUN
says,VERB
startin,NOUN
wanted,VERB
happen,VERB
proves,VERB
crew,NOUN
whatever,ADJ
homeboy,NOUN
interested,ADJ
pays,VERB
attention,NOUN
tended,VERB
pay,VERB
affection,NOUN
cool,ADJ
ove,NOUN
treat,VERB
dirt,NOUN
boo,NOUN
wonder,VERB
eachother,CCONJ
wife,NOUN
2x,NUM
train,NOUN
wreck,NOUN
morning,NOUN
afternoon,NOUN
warning,NOUN
mean,VERB
towards,ADP
puzzle,NOUN
indeed,ADV
complex,ADJ
pieces,NOUN
aren,NOUN
picture,NOUN
accept,VERB
flaws,NOUN
neglect,VERB
tend,VERB
nag,NOUN
host,NOUN
imperfection,NOUN
peasant,NOUN
standards,NOUN
queen,NOUN
1,NUM
weighing,VERB
hating,VERB
prove,VERB
shake,VERB
laying,VERB
judgements,NOUN
preconceived,VERB
character,NOUN
feed,VERB
rest,NOUN
admire,VERB
consuming,VERB
incomplete,ADJ
youyou,PRON
uhh,ADJ
cruisin,NOUN
westside,NOUN
highway,NOUN
behind,ADP
shades,NOUN
necklace,NOUN
dates,NOUN
thoroughest,ADJ
wit,NOUN
mashin,ADP
gas,NOUN
grabbin,ADJ
wheel,NOUN
rides,NOUN
bobby,VERB
whitney,NOUN
during,ADP
sex,NOUN
city,NOUN
carrie,NOUN
fever,NOUN
soon,ADV
mami,NOUN
rider,NOUN
roller,NOUN
lacks,VERB
off,ADP
track,NOUN
keepin,NOUN
focused,VERB
lock,VERB
supposed,VERB
03,NUM
bonnie,NOUN
clyde,NOUN
hov,ADJ
sin,NOUN
girlfriend,NOUN
ride,VERB
very,ADV
boyfriend,NOUN
dudes,NOUN
humpin,VERB
mad,ADJ
somethin,NOUN
comfy,ADJ
beatch,NOUN
nobody,NOUN
walkin,VERB
earth,NOUN
surface,NOUN
kid,NOUN
workin,NOUN
hermes,NOUN
burkin,VERB
bag,NOUN
manolo,NOUN
blahnik,NOUN
timbs,NOUN
aviator,NOUN
lens,NOUN
600,NUM
drops,VERB
mercedes,NOUN
benz,NOUN
burberry,NOUN
swim,VERB
worry,VERB
necessary,ADJ
occur,VERB
yep,INTJ
somebody,NOUN
yeahhee,NOUN
trip,NOUN
between,ADP
air,NOUN
breathe,VERB
uh,INTJ
wanting,VERB
explain,VERB
touching,VERB
incredible,ADJ
giving,VERB
amazes,VERB
power,NOUN
posses,NOUN
complete,ADJ
sound,NOUN
within,ADP
beginning,NOUN
release,VERB
dreams,NOUN
pushed,VERB
aside,ADV
crossroads,NOUN
known,VERB
done,VERB
believing,VERB
voice,NOUN
listened,VERB
died,VERB
ago,ADV
screaming,VERB
welcome,ADJ
hollywood,NOUN
jealousy,NOUN
watching,VERB
discuss,VERB
lights,NOUN
action,NOUN
satisfaction,NOUN
gots,NOUN
screamin,NOUN
cameras,NOUN
rollin,VERB
seen,VERB
male,NOUN
groupies,NOUN
become,VERB
despised,VERB
james,NOUN
dean,NOUN
john,PROPN
blow,VERB
heroin,NOUN
followin,ADJ
marilyn,ADJ
hoppin,NOUN
edge,NOUN
janice,NOUN
joplin,NOUN
river,NOUN
phoenix,NOUN
jimi,PROPN
hendrix,NOUN
jimmy,NOUN
morrison,NOUN
ended,VERB
respectfully,ADV
patient,ADJ
chest,NOUN
reassurance,NOUN
ma,VERB
arm,NOUN
eye,NOUN
plays,VERB
three,NUM
burst,VERB
happiest,ADJ
weren,VERB
relation,NOUN
connection,NOUN
darkness,NOUN
overcome,VERB
raindrop,NOUN
sea,NOUN
sunlight,NOUN
bloom,VERB
grow,VERB
beautifully,ADV
proud,ADJ
cold,ADJ
messed,VERB
set,VERB
dangerously,ADV
years,NOUN
became,VERB
appreciate,VERB
dedication,NOUN
later,ADV
destiny,NOUN
having,VERB
child,NOUN
future,NOUN
realize,VERB
blessings,NOUN
grateful,ADJ
smiles,NOUN
feels,VERB
dangerous,ADJ
bike,NOUN
bayou,NOUN
jump,VERB
arms,NOUN
mistakes,NOUN
disappointments,NOUN
heal,VERB
understood,VERB
biz,NOUN
protected,VERB
year,NOUN
unborn,ADJ
son,NOUN
daddy,NOUN
husband,NOUN
expression,NOUN
date,NOUN
cryin,NOUN
tattoo,ADV
coulda,VERB
instead,ADV
express,VERB
boundless,ADJ
gratitude,NOUN
killed,VERB
extraordinary,ADJ
memory,NOUN
replaced,VERB
unconditional,ADJ
men,NOUN
responsibilities,NOUN
overwhelming,ADJ
lord,NOUN
pick,VERB
falling,VERB
emotional,ADJ
replace,VERB
fans,NOUN
children,NOUN
mother,NOUN
thanks,NOUN
advise,VERB
wisdom,NOUN
angel,NOUN
trusting,VERB
unconditionally,ADV
messenger,NOUN
unhappy,ADJ
pure,ADJ
pray,VERB
wasn,ADV
reached,VERB
teach,VERB
wouldn,NOUN
thanking,VERB
step,NOUN
cavities,NOUN
stomach,NOUN
ache,NOUN
heavenly,ADJ
creation,NOUN
countin,NOUN
till,ADP
rendezvous,NOUN
finish,VERB
continued,VERB
separation,NOUN
definitely,ADV
affectionate,ADJ
snuggle,VERB
tonightlet,NOUN
intimate,ADJ
satisfy,VERB
appetite,NOUN
excited,ADJ
lips,NOUN
melts,VERB
bliss,NOUN
universe,NOUN
worse,ADJ
constant,ADJ
craving,VERB
enslaves,VERB
overseas,ADV
cobble,ADJ
stone,NOUN
upload,VERB
e,NOUN
autobahn,NOUN
authenticity,NOUN
straight,ADV
aim,NOUN
stage,NOUN
bay,NOUN
lady,NOUN
hood,NOUN
figure,VERB
contemplate,VERB
honest,ADJ
hesitate,VERB
inner,ADJ
tale,NOUN
guy,NOUN
named,VERB
zeke,NOUN
battle,NOUN
creek,NOUN
walks,VERB
pepsi,NOUN
strangest,ADJ
sees,VERB
roll,VERB
street,NOUN
hole,NOUN
sensation,NOUN
starts,VERB
yell,VERB
shows,VERB
lust,NOUN
needs,VERB
anyhow,ADV
tender,ADJ
bear,VERB
swell,ADJ
sir,NOUN
onto,ADP
cheer,NOUN
ba,INTJ
missing,VERB
kissing,VERB
soo,NOUN
pleasures,NOUN
kindness,NOUN
shown,VERB
jesus,PROPN
wasted,VERB
needed,VERB
repay,VERB
taken,VERB
regret,VERB
kept,VERB
dick,NOUN
wet,ADJ
old,ADJ
dry,ADJ
removed,VERB
tread,VERB
troubled,ADJ
odds,NOUN
stacked,VERB
hundred,NUM
puff,NOUN
pipe,NOUN
tiny,ADJ
penny,NOUN
walls,NOUN
signs,NOUN
conversations,NOUN
breakups,NOUN
separations,NOUN
taking,VERB
wherever,ADV
worried,ADJ
wassup,ADJ
bedtime,NOUN
kingdom,NOUN
married,VERB
carried,VERB
deals,NOUN
asking,VERB
fuck,NOUN
8,NUM
late,ADJ
nights,NOUN
ghost,NOUN
mma,VERB
thriller,NOUN
bitches,NOUN
fives,NOUN
ten,NUM
happier,ADJ
swear,VERB
funny,ADJ
ex,NUM
running,VERB
nigga,ADV
came,VERB
palm,NOUN
two,NUM
different,ADJ
ears,NOUN
yours,PRON
mirror,NOUN
these,DET
viewing,VERB
forward,ADV
super,ADJ
subtle,ADJ
shark,NOUN
scared,ADJ
hope,VERB
spared,VERB
babies,NOUN
laws,NOUN
sky,NOUN
falls,VERB
plenty,NOUN
oohhh,VERB
winner,NOUN
knowles,NOUN
female,ADJ
pop,NOUN
vocalist,NOUN
judges,NOUN
picking,VERB
parents,NOUN
houston,NOUN
drifting,VERB
knowledge,NOUN
cat,NOUN
solemn,ADJ
solomon,NOUN
flight,NOUN
midnight,NOUN
spoonfed,VERB
pluralized,VERB
beaches,NOUN
forest,NOUN
preach,VERB
gutter,NOUN
ignore,VERB
climbing,VERB
shit,NOUN
boring,ADJ
record,NOUN
labels,NOUN
torn,VERB
planet,NOUN
9,NUM
5,NUM
ahrououund,NOUN
sale,NOUN
probably,ADV
reap,VERB
sow,VERB
perfection,NOUN
haunting,VERB
lulls,VERB
sheets,NOUN
wicked,ADJ
tongue,NOUN
runway,NOUN
slap,VERB
pinned,VERB
doorway,NOUN
bite,NOUN
challengers,NOUN
group,NOUN
nina,NOUN
nicky,ADJ
kelly,ADV
ashley,NOUN
hiphop,NOUN
rappin,NOUN
tyme,NOUN
h,NOUN
drippin,NOUN
candy,NOUN
ground,NOUN
dreamt,VERB
bow,VERB
wise,ADJ
crown,NOUN
shrink,VERB
themselves,PRON
smaller,ADJ
ambition,NOUN
successful,ADJ
otherwise,ADV
threaten,VERB
expected,VERB
aspire,VERB
marriage,NOUN
choices,NOUN
keeping,VERB
important,ADJ
source,NOUN
mutual,ADJ
support,NOUN
competitors,NOUN
jobs,NOUN
accomplishments,NOUN
which,ADJ
sexual,ADJ
beings,NOUN
feminist,ADJ
person,NOUN
believes,VERB
social,ADJ
political,ADJ
economic,ADJ
equality,NOUN
sexes,NOUN
flawless,ADJ
post,NOUN
round,ADV
flossin,NOUN
diamond,NOUN
woke,VERB
ladies,NOUN
god,NOUN
momma,NOUN
taught,VERB
training,NOUN
haters,NOUN
sister,NOUN
champion,NOUN
skeleton,NOUN
groove,NOUN
4,NUM
stars,NOUN
score,NOUN
challenger,NOUN
receives,VERB
3,NUM
champions,NOUN
congratulations,NOUN
week,NOUN
yonc,NOUN
carter,NOUN
posted,VERB
fangs,NOUN
grill,NOUN
brooklyn,NOUN
brim,NOUN
low,ADJ
smoke,NOUN
instagram,NOUN
cake,NOUN
pound,NOUN
circulate,VERB
image,NOUN
g,NOUN
drop,VERB
bass,NOUN
mane,NOUN
lower,ADJ
radio,NOUN
slower,ADJ
treble,ADJ
puffing,VERB
mids,NOUN
booty,NOUN
smash,VERB
write,VERB
sneezed,VERB
sicker,NOUN
mouth,NOUN
liquor,NOUN
partition,NOUN
driver,NOUN
yonce,NOUN
knees,NOUN
45,NUM
minutes,NOUN
dressed,VERB
mascara,NOUN
red,ADJ
lipstick,NOUN
smudged,VERB
horny,NOUN
popped,VERB
buttons,NOUN
ripped,VERB
blouse,NOUN
monica,NOUN
gown,NOUN
towel,NOUN
betta,VERB
flash,NOUN
handprints,NOUN
footprints,NOUN
glass,NOUN
grips,NOUN
private,ADJ
blasting,VERB
peaches,NOUN
wine,NOUN
drip,NOUN
trash,NOUN
chauffeur,NOUN
eavesdropping,NOUN
crash,NOUN
fur,NOUN
sweating,VERB
hair,NOUN
estce,NOUN
tu,ADP
aimes,VERB
l,NOUN
activit,NOUN
physique,NOUN
cot,NOUN
ne,NOUN
pas,NOUN
sexe,NOUN
hommes,NOUN
pensent,NOUN
mais,NOUN
est,NOUN
une,DET
trs,ADV
femmes,NOUN
catcalls,NOUN
catwalks,NOUN
salamander,NOUN
wander,VERB
gut,NOUN
touring,VERB
mm,NOUN
haunted,VERB
hallway,NOUN
foreplay,NOUN
bright,ADJ
shadows,NOUN
glowing,VERB
hour,NOUN
light,NOUN
forever,ADV
daylight,NOUN
wasting,VERB
hopelessly,ADV
gazing,VERB
xo,PRON
decided,VERB
dip,NOUN
brother,NOUN
noticed,VERB
cried,VERB
liked,VERB
gloss,NOUN
hips,NOUN
tighter,ADJ
dereon,NOUN
jeans,NOUN
acting,VERB
drank,VERB
cup,NOUN
permission,NOUN
mention,VERB
learn,VERB
prefer,VERB
delivers,VERB
infinity,NOUN
beyond,ADP
story,NOUN
anyway,ADV
clich,NOUN
misunderstood,NOUN
toast,NOUN
clichs,NOUN
dark,ADJ
meets,VERB
bustin,NOUN
cops,NOUN
chunking,NOUN
deuces,NOUN
chugging,VERB
usse,VERB
blue,ADJ
crime,NOUN
sirens,NOUN
loud,ADV
hell,NOUN
nowhere,ADV
near,ADP
gun,NOUN
noooo,ADJ
outlaw,NOUN
bumping,VERB
2pac,NUM
matching,VERB
tatts,NOUN
ink,NOUN
rings,NOUN
nails,NOUN
dirty,ADJ
harder,ADV
niggas,NOUN
100,NUM
lottery,NOUN
cross,VERB
line,NOUN
wave,NOUN
tech,NOUN
geek,NOUN
rib,NOUN
clat,NOUN
push,VERB
fucka,NOUN
wig,NOUN
wilding,VERB
juvi,NOUN
bussin,NOUN
deeper,ADJ
neon,NOUN
ray,NOUN
bans,VERB
police,NOUN
sight,NOUN
white,ADJ
sneak,VERB
rap,NOUN
guys,NOUN
price,NOUN
underneath,ADP
complicated,ADJ
staying,VERB
either,CCONJ
least,ADJ
machine,NOUN
lying,VERB
candles,NOUN
spell,NOUN
beg,VERB
mass,NOUN
appeal,NOUN
grab,VERB
ahold,ADP
steady,ADJ
mountain,NOUN
climb,VERB
peak,NOUN
bottom,NOUN
fountain,NOUN
under,ADP
flowing,VERB
scream,VERB
wash,VERB
