keepin,320
focused,109
lock,866
supposed,1334
03,6
bonnie,201
clyde,83
hov,45
sin,1067
girlfriend,906
ride,5347
very,4049
boyfriend,646
dudes,174
humpin,27
mad,2221
somethin,1330
comfy,24
beatch,1
nobody,5942
walkin,937
earth,2307
surface,194
kid,1139
workin,460
hermes,13
burkin,1
bag,868
manolo,15
blahnik,4
timbs,14
aviator,4
lens,40
600,13
drops,341
mercedes,97
benz,247
burberry,7
swim,549
worry,2391
necessary,91
occur,18
yep,117
somebody,5943
yeahhee,1
trip,907
between,3036
air,4006
breathe,2796
uh,5182
wanting,838
explain,1188
touching,529
incredible,224
giving,2590
amazes,24
power,2182
posses,21
complete,620
sound,4207
within,1515
beginning,875
release,483
dreams,7648
pushed,293
aside,462
crossroads,51
known,2164
done,6604
believing,621
voice,2766
listened,251
died,1036
ago,1477
screaming,865
welcome,1174
hollywood,594
jealousy,316
watching,2622
discuss,48
lights,4393
action,546
satisfaction,304
gots,170
screamin,208
cameras,133
rollin,891
seen,4811
male,89
groupies,34
become,1401
despised,11
james,252
dean,83
john,488
blow,2609
heroin,55
followin,74
marilyn,80
hoppin,39
edge,944
janice,9
joplin,3
river,2444
phoenix,66
jimi,43
hendrix,9
jimmy,363
morrison,10
ended,340
respectfully,22
patient,225
chest,680
reassurance,13
ma,3454
arm,457
eye,2941
plays,599
three,2642
burst,213
happiest,90
weren,515
relation,44
connection,209
darkness,1583
overcome,199
raindrop,29
sea,3355
sunlight,504
bloom,279
grow,2444
beautifully,43
proud,1126
cold,5671
messed,295
set,4289
dangerously,66
years,4055
became,516
appreciate,227
dedication,132
later,1149
destiny,1012
having,1590
child,2950
future,2116
realize,1635
blessings,187
grateful,263
smiles,610
dangerous,656
bike,140
bayou,67
jump,1942
arms,5923
mistakes,929
disappointments,21
heal,809
understood,344
biz,45
protected,80
year,2476
unborn,29
son,1744
daddy,2339
husband,196
expression,149
date,537
cryin,802
tattoo,161
coulda,206
instead,1364
express,214
boundless,18
gratitude,47
killed,421
extraordinary,114
memory,1636
replaced,158
unconditional,79
men,2044
responsibilities,18
overwhelming,37
lord,3698
pick,2036
falling,5320
emotional,285
replace,287
fans,184
children,2216
mother,2590
thanks,534
advise,23
wisdom,287
angel,2919
trusting,113
unconditionally,48
messenger,44
unhappy,220
pure,727
pray,2529
wasn,2548
reached,355
teach,850
wouldn,3387
thanking,38
step,3341
cavities,4
stomach,175
ache,283
heavenly,558
creation,207
countin,130
till,6792
rendezvous,148
finish,388
continued,40
separation,40
definitely,132
affectionate,12
snuggle,17
tonightlet,1
intimate,55
satisfy,405
appetite,158
excited,396
lips,3238
melts,94
bliss,313
universe,504
worse,693
constant,275
craving,117
enslaves,1
overseas,58
cobble,6
stone,1419
upload,6
e,1040
autobahn,3
authenticity,1
straight,2401
aim,349
stage,643
bay,505
lady,2915
hood,994
figure,861
contemplate,44
honest,554
hesitate,338
inner,219
tale,440
guy,2483
named,281
zeke,8
battle,560
creek,70
walks,593
pepsi,40
strangest,144
sees,620
roll,3892
street,3322
hole,851
sensation,338
starts,1272
yell,185
shows,644
lust,379
needs,2300
anyhow,121
tender,1227
bear,737
swell,203
sir,406
onto,517
cheer,437
ba,1751
missing,2038
kissing,871
soo,50
pleasures,90
kindness,189
shown,262
jesus,1752
wasted,772
needed,1504
repay,21
taken,1184
regret,1036
kept,1319
dick,714
wet,792
old,8227
dry,1336
removed,44
tread,106
troubled,316
odds,191
stacked,72
hundred,1092
puff,130
pipe,146
tiny,444
penny,237
walls,1647
signs,712
conversations,93
breakups,8
separations,4
taking,2997
wherever,1238
worried,348
wassup,93
bedtime,39
kingdom,325
married,504
carried,370
deals,94
asking,1144
fuck,3866
8,255
late,4707
nights,2870
ghost,881
mma,750
thriller,96
bitches,1022
fives,16
ten,1304
happier,104
swear,1902
funny,1831
ex,172
running,4435
nigga,4106
came,6198
palm,302
two,7632
different,2553
ears,586
yours,2956
mirror,1360
these,10035
viewing,13
forward,442
super,830
subtle,62
shark,83
scared,1930
hope,6782
spared,18
babies,316
laws,122
sky,7315
falls,1228
plenty,470
oohhh,52
winner,282
knowles,4
female,173
pop,1745
vocalist,8
judges,35
picking,307
parents,323
houston,142
drifting,366
knowledge,157
cat,708
solemn,30
solomon,11
flight,559
midnight,1258
spoonfed,6
pluralized,5
beaches,65
forest,231
preach,128
gutter,108
ignore,523
climbing,268
shit,4453
boring,222
record,760
labels,72
torn,690
planet,363
9,341
5,684
ahrououund,85
sale,221
probably,890
reap,121
sow,120
perfection,232
haunting,263
lulls,4
sheets,447
wicked,523
tongue,843
runway,223
slap,201
pinned,41
doorway,143
bite,641
challengers,4
group,118
nina,66
nicky,13
kelly,118
ashley,22
hiphop,122
rappin,102
tyme,5
h,306
drippin,80
candy,833
ground,3843
dreamt,141
bow,644
wise,702
crown,470
shrink,51
themselves,303
smaller,85
ambition,121
successful,41
otherwise,70
threaten,19
expected,104
aspire,18
marriage,99
choices,153
keeping,1046
important,253
source,130
mutual,76
support,108
competitors,7
jobs,70
accomplishments,8
which,1579
sexual,302
beings,32
feminist,9
person,657
believes,186
social,145
political,60
economic,11
equality,37
sexes,12
flawless,153
post,199
round,6142
flossin,29
diamond,697
woke,853
ladies,1729
god,6642
momma,671
taught,744
training,36
haters,470
sister,1129
champion,167
skeleton,31
groove,1023
4,913
stars,4650
score,407
challenger,8
receives,9
3,1046
champions,58
congratulations,45
week,1018
yonc,22
carter,100
posted,61
fangs,26
grill,109
brooklyn,468
brim,27
low,3144
smoke,1242
instagram,41
cake,539
pound,281
circulate,24
image,283
g,891
drop,2660
bass,865
mane,75
lower,174
radio,1938
slower,117
treble,38
puffing,8
mids,4
booty,707
smash,196
write,1637
sneezed,7
sicker,39
mouth,1689
liquor,231
partition,12
driver,219
yonce,5
knees,1949
45,107
minutes,509
dressed,790
mascara,47
red,3053
lipstick,321
smudged,4
horny,88
popped,100
buttons,106
ripped,181
blouse,49
monica,43
gown,147
towel,93
betta,236
flash,413
handprints,4
footprints,67
glass,1129
grips,31
private,447
blasting,44
peaches,63
wine,1506
drip,239
trash,197
chauffeur,31
eavesdropping,3
crash,616
fur,95
sweating,81
hair,2998
estce,22
tu,1248
aimes,15
le,1016
sexe,4
je,977
veux,59
dire,70
l,1336
activit,2
physique,14
cot,10
ne,488
pas,369
au,298
les,587
hommes,9
pensent,2
mais,166
est,895
une,216
trs,19
et,770
femmes,5
catcalls,4
catwalks,6
salamander,4
wander,391
gut,68
touring,13
mm,544
haunted,220
hallway,107
foreplay,31
bright,2724
shadows,1315
glowing,241
hour,1328
light,11182
forever,8862
daylight,424
wasting,628
hopelessly,101
gazing,70
xo,87
decided,339
dip,306
brother,1802
noticed,263
cried,1476
liked,433
gloss,34
hips,553
tighter,131
dereon,12
jeans,647
acting,730
drank,255
cup,809
permission,112
mention,302
learn,2900
prefer,171
delivers,24
infinity,94
beyond,1013
story,2716
anyway,1650
clich,57
misunderstood,208
toast,341
clichs,9
dark,4464
meets,294
bustin,113
cops,390
chunking,3
deuces,42
chugging,10
usse,8
blue,6763
crime,781
sirens,163
loud,2027
hell,2889
nowhere,2069
near,2567
gun,1639
noooo,26
outlaw,49
bumping,69
2pac,17
matching,39
tatts,2
ink,115
rings,604
nails,227
dirty,1790
harder,1132
niggas,2265
100,251
lottery,41
cross,1665
line,4360
wave,1053
tech,42
geek,44
rib,28
clat,4
push,1755
fucka,29
wig,51
wilding,9
juvi,4
bussin,9
deeper,861
neon,430
ray,268
bans,8
police,390
sight,1845
white,3372
sneak,136
rap,779
guys,1010
price,958
underneath,966
complicated,342
staying,493
either,629
least,1083
machine,655
lying,1521
candles,263
spell,870
beg,689
mass,91
appeal,134
grab,923
ahold,19
steady,696
mountain,1315
climb,1009
peak,98
bottom,849
fountain,137
under,4452
flowing,381
scream,1657
wash,797
runs,651
send,2236
sins,243
waterfalls,47
bathe,64
profession,18
confession,138
lemme,419
personal,228
trainer,7
therapist,7
sunshine,1765
peace,2429
entertainer,58
create,229
rockets,66
four,1674
seasons,477
growing,931
swimming,420
lifting,140
higher,2169
overflow,58
pulse,143
waterfall,114
water,3029
cray,22
punish,60
equivalent,10
pointless,56
fixtures,6
pictures,799
boomers,23
cyclical,2
trends,27
goddamnit,2
lick,465
humming,118
moaning,49
freaking,91
blowing,640
skittles,10
middle,1671
pink,498
solve,145
riddle,111
major,267
clean,1073
thirsty,188
empty,2178
fill,1802
grown,900
cherry,385
naughty,440
glimpse,135
paint,849
slip,1011
flippin,73
toss,192
stroke,188
bringing,615
sais,99
quoi,25
chri,7
leo,90
brave,672
spending,402
laid,648
dreaming,2303
vengeance,48
pretending,524
erotic,69
fun,3834
none,1025
cute,471
fat,646
bomb,592
magnified,14
alight,69
delights,40
burn,2740
deny,1167
fire,6896
flame,1258
licking,71
feet,3971
heat,1723
burning,2676
hugging,73
ceiling,438
kitchen,453
hotter,399
twerk,88
ocean,1669
mixed,296
passions,52
fruit,218
sangria,9
bb,81
cubana,4
lindo,6
sabes,27
camino,23
como,211
primo,34
whine,196
lit,357
cave,126
beats,934
quick,740
mommy,318
missus,42
matriarch,3
land,2533
safe,1625
harm,464
drag,559
warrior,110
holds,560
stake,116
yourself,5037
risk,426
htown,32
dripping,116
vicious,123
leather,289
wood,411
trill,67
bottles,472
lip,251
smack,255
trick,472
chain,889
stunt,64
screen,449
bigger,689
number,2250
hype,165
capital,65
means,1719
dookie,11
braids,39
frenchy,8
shout,1615
willie,124
video,419
fourteen,74
pimp,287
ugk,11
caddy,44
texas,210
third,298
ward,25
question,1071
aspiration,6
waw,2
great,2230
expecting,86
mama,3388
brush,198
teeth,511
matters,694
pageant,14
shine,4067
disease,282
nation,564
tryin,2130
surgery,42
tv,970
south,656
beach,699
vogue,88
thinner,45
doctor,879
pill,207
frees,5
plastic,332
denial,118
facades,3
shattered,357
mirrors,140
shards,11
reflection,382
stripped,105
masquerade,177
illusion,379
fought,270
hardest,373
strongest,97
leaving,2336
stood,826
ceilings,30
50,155
sittin,746
pumping,143
cus,163
penthouse,76
half,2040
naked,666
cooked,53
meal,138
shot,1600
yelling,132
jealous,564
shoes,1643
survive,1291
further,462
freakum,27
dress,1159
fillin,76
skirt,195
missed,803
hanging,1340
tables,276
bestest,23
reminiscing,72
flex,108
covers,239
judge,420
hateful,38
human,1079
born,3103
angels,1705
sighed,51
shines,794
drinking,590
filthy,95
na,9750
cigars,34
animal,405
flashing,284
faded,380
fatty,57
drunk,856
saying,2775
bodies,455
grinding,98
complaints,25
fluorescent,16
walking,3392
assemblage,2
grubbing,3
reverend,30
brain,1095
gangster,139
sweat,960
rags,88
mic,302
hoarse,11
tub,99
halfway,266
surfboard,61
graining,12
swerving,40
serving,71
surfing,34
nice,2606
uss,6
stumble,241
baddest,124
thus,74
repping,15
sling,37
clint,7
eastwood,8
handle,867
curve,82
foyer,8
fucked,539
warhol,11
slid,37
panties,85
draws,105
charge,215
mike,162
97,11
ike,14
turner,17
eat,1564
anna,71
mae,49
heights,142
g3,4
flights,68
breasteses,3
breakfast,236
spill,129
attire,18
watermelon,25
truely,15
sooo,33
met,2863
lookin,2434
glad,1697
chu,192
happpy,4
1996,7
porsche,43
buy,1790
faithful,470
strive,84
happiness,1196
yesi,7
questioning,83
checkin,171
rated,48
treasures,96
beside,1488
guide,794
doesnt,118
holdin,473
chasin,168
hearts,3454
melting,180
agian,6
built,796
tumbling,243
doubt,1768
halo,497
awakened,44
rule,606
shut,1444
everywhere,2103
surrounded,220
embrace,683
saving,436
grace,950
written,713
haiti,20
haloo,3
halooo,6
swore,250
fallin,991
gravity,364
oo,701
worked,357
motha,70
freak,825
neck,654
disrespect,118
rocking,525
latest,195
barber,24
remind,773
persuasion,88
build,1344
endless,770
devour,44
hot,4844
college,173
grads,5
grind,417
millions,238
business,774
pride,1539
speechless,110
waited,868
use,2668
opens,148
trembling,181
footsteps,241
pace,296
doorknob,7
turns,1277
appears,146
headi,4
wordsyou,2
closely,105
rubbing,77
pleasing,88
rub,384
cards,481
sigh,661
hill,736
unforgivable,10
changed,2000
manifest,23
skies,1463
turning,2011
gray,592
point,1448
indecision,52
spent,1113
television,197
intervention,45
snatch,95
dawn,1324
carmen,40
deceit,33
slide,628
receipt,22
exists,88
beholder,9
plus,601
fortune,445
older,745
goals,76
reaches,139
throw,3111
windows,558
dead,3074
entire,72
thirteen,76
solid,312
platters,2
rising,719
cost,503
cocktail,39
chatter,54
stereophonic,1
hits,485
sweetheart,421
comin,1967
happenin,109
makin,1350
livin,1538
road,3894
heavy,1125
load,471
lap,224
faked,29
nine,718
eight,523
poppin,533
vintage,33
couple,880
hundreds,70
door,5994
standin,418
wall,2321
gettin,1985
bodied,109
five,1501
skip,312
fore,203
six,1019
chicks,428
block,1160
flicks,34
seven,1062
rounds,94
givin,698
conversating,4
small,1548
worries,420
touchin,156
shame,1723
swing,925
kick,1418
version,113
sweep,164
pat,113
weaves,24
pose,181
camera,315
flick,134
school,1653
wind,3663
arch,24
alley,248
derriere,13
diary,111
scissor,11
leg,134
heels,488
toes,487
naomi,25
campbell,28
across,2110
room,3919
snap,211
circle,555
slows,48
softly,623
unwind,130
gives,791
hustle,315
stare,884
shy,879
fantasies,248
whoah,162
connected,181
erased,135
clearer,150
fearless,134
believed,611
bleed,632
greet,168
moment,4102
fear,2696
muthafucking,3
chloe,21
crop,52
earrings,32
adds,54
numbers,297
cycle,89
atmosphere,188
pushover,18
painted,430
colors,887
yea,2314
counterfeit,31
excuses,196
exclusive,31
dried,114
fears,943
confirmed,6
double,773
alarm,276
damned,235
rockin,767
chinchilla,21
coats,60
coast,446
vvs,13
bach,8
profit,76
intuition,121
tellin,722
flames,494
answers,670
accusations,21
choke,193
spendin,104
dough,381
toll,111
unfolds,39
movie,858
bold,237
paid,750
energy,506
vibe,389
funk,332
gotten,218
rhythm,1735
gift,706
virgo,17
park,696
hotel,396
tennis,36
weeks,334
pages,283
already,2500
raindrops,260
seed,276
mixedup,13
swiss,28
dc,56
slim,140
thug,326
clowns,155
gangstas,85
background,95
ooo,969
flaunt,88
watchin,460
blazin,120
amaze,70
braggin,43
teasin,52
patience,344
abrasive,4
tease,419
glance,265
view,1007
pants,463
glue,150
trance,144
mans,106
bump,736
outta,1323
extra,431
album,215
effortlessly,23
film,222
dreamgirls,1
inspired,102
deena,4
woulda,135
sings,537
pivotal,3
herself,331
knows,5241
relate,125
captured,208
sweeter,463
grows,588
tricks,364
soft,1043
celebrate,710
ur,286
sumthin,36
experiencing,9
convinced,142
expect,486
dissapear,7
sumtimes,1
shaking,578
mysterious,121
tempting,63
familiar,409
creole,64
redbones,10
yellow,801
bones,703
mix,345
whenever,1594
bounce,787
case,1016
secret,1891
redbone,9
bone,712
sauce,80
delicacy,5
hearing,451
breathes,71
shorty,765
birthday,591
choo,150
kicks,289
killin,319
classy,49
monroe,70
marc,14
jacob,41
mini,46
ghetto,534
fabulous,114
glamorous,161
effortless,15
pastel,16
louis,267
designer,80
scarf,37
art,585
pucci,7
bub,52
fancy,613
crib,365
clothes,1548
jewels,162
wearing,596
chanel,52
pearls,227
chandeliers,16
bailey,18
banks,81
chic,113
smells,132
coke,265
sipping,134
